location,measure,sample date,value
Achara,Total hardness,17-Jan-15,160.1
Achara,Total hardness,21-Feb-15,114.5
Achara,Total hardness,13-Mar-15,110.7
Achara,Total hardness,18-Apr-15,111.6
Achara,Total hardness,15-May-15,129.8
Achara,Total hardness,20-Jun-15,95.5
Achara,Total hardness,16-Jul-15,93.9
Achara,Total hardness,22-Aug-15,122.2
Achara,Total hardness,18-Sep-15,119
Achara,Total hardness,16-Oct-15,137.5
Achara,Total hardness,20-Nov-15,102.2
Achara,Total hardness,09-Dec-15,122.8
Achara,Total hardness,15-Jan-16,110.6
Achara,Total hardness,12-Feb-16,116.8
Achara,Total hardness,12-Mar-16,117.2
Achara,Total hardness,16-Apr-16,98.8
Achara,Total hardness,13-May-16,94.6
Achara,Total hardness,11-Jun-16,117
Achara,Total hardness,16-Jul-16,107.3
Achara,Total hardness,20-Aug-16,81.2
Achara,Total hardness,16-Sep-16,98.1
Achara,Total hardness,22-Oct-16,89.9
Achara,Total hardness,19-Nov-16,106.3
Achara,Total hardness,10-Dec-16,98.3
Achara,Total nitrogen,15-Jan-09,1.99
Achara,Total nitrogen,13-Feb-09,1.05
Achara,Total nitrogen,19-Mar-09,0.9
Achara,Total nitrogen,17-Apr-09,1.53
Achara,Total nitrogen,17-May-09,2.85
Achara,Total nitrogen,12-Jun-09,1.26
Achara,Total nitrogen,11-Jul-09,0.9
Achara,Total nitrogen,13-Aug-09,2.64
Achara,Total nitrogen,10-Sep-09,2.7
Achara,Total nitrogen,11-Oct-09,2.14
Achara,Total nitrogen,19-Nov-09,2.8
Achara,Total nitrogen,10-Dec-09,1.26
Achara,Total nitrogen,16-Jan-10,1.82
Achara,Total nitrogen,11-Feb-10,1.33
Achara,Total nitrogen,20-Feb-10,0.96
Achara,Total nitrogen,13-Mar-10,2.76
Achara,Total nitrogen,19-Mar-10,1.48
Achara,Total nitrogen,07-Apr-10,1.57
Achara,Total nitrogen,08-Apr-10,1.59
Achara,Total nitrogen,10-Apr-10,2.52
Achara,Total nitrogen,16-Apr-10,2.47
Achara,Total nitrogen,15-May-10,1.18
Achara,Total nitrogen,20-May-10,1.89
Achara,Total nitrogen,17-Jun-10,1.54
Achara,Total nitrogen,30-Jun-10,1.4
Achara,Total nitrogen,08-Jul-10,1.46
Achara,Total nitrogen,16-Jul-10,2.71
Achara,Total nitrogen,12-Aug-10,2.8
Achara,Total nitrogen,18-Aug-10,2.37
Achara,Total nitrogen,09-Sep-10,2.97
Achara,Total nitrogen,17-Sep-10,2.62
Achara,Total nitrogen,14-Oct-10,5.67
Achara,Total nitrogen,16-Oct-10,4.79
Achara,Total nitrogen,22-Oct-10,3.58
Achara,Total nitrogen,19-Nov-10,2.43
Achara,Total nitrogen,10-Dec-10,1.56
Achara,Total nitrogen,11-Dec-10,1.43
Achara,Total nitrogen,21-Jan-11,1.43
Achara,Total nitrogen,22-Jan-11,1.67
Achara,Total nitrogen,11-Feb-11,1.45
Achara,Total nitrogen,18-Feb-11,1.67
Achara,Total nitrogen,18-Mar-11,1.59
Achara,Total nitrogen,31-Mar-11,1.29
Achara,Total nitrogen,16-Apr-11,1.69
Achara,Total nitrogen,22-Apr-11,2.19
Achara,Total nitrogen,13-May-11,1.17
Achara,Total nitrogen,27-May-11,1.72
Achara,Total nitrogen,11-Jun-11,2.15
Achara,Total nitrogen,17-Jun-11,2.21
Achara,Total nitrogen,09-Jul-11,1
Achara,Total nitrogen,14-Jul-11,1.5
Achara,Total nitrogen,04-Aug-11,1.61
Achara,Total nitrogen,11-Aug-11,1.8
Achara,Total nitrogen,14-Sep-11,1.25
Achara,Total nitrogen,28-Sep-11,1.28
Achara,Total nitrogen,08-Oct-11,0
Achara,Total nitrogen,13-Oct-11,1.47
Achara,Total nitrogen,11-Nov-11,1.72
Achara,Total nitrogen,26-Nov-11,1.75
Achara,Total nitrogen,10-Dec-11,2.45
Achara,Total nitrogen,15-Dec-11,0
Achara,Total nitrogen,20-Jan-12,1.65
Achara,Total nitrogen,21-Jan-12,1.45
Achara,Total nitrogen,10-Feb-12,1.6
Achara,Total nitrogen,17-Feb-12,1.65
Achara,Total nitrogen,15-Mar-12,2.43
Achara,Total nitrogen,17-Mar-12,1.61
Achara,Total nitrogen,21-Apr-12,1.06
Achara,Total nitrogen,29-Apr-12,1.94
Achara,Total nitrogen,19-May-12,1.398
Achara,Total nitrogen,27-May-12,1.09
Achara,Total nitrogen,16-Jun-12,1.31
Achara,Total nitrogen,28-Jun-12,1.17
Achara,Total nitrogen,08-Jul-12,1.83
Achara,Total nitrogen,21-Jul-12,1.14
Achara,Total nitrogen,16-Aug-12,1.11
Achara,Total nitrogen,26-Aug-12,1
Achara,Total nitrogen,21-Sep-12,1
Achara,Total nitrogen,27-Sep-12,1.14
Achara,Total nitrogen,18-Oct-12,1.12
Achara,Total nitrogen,21-Oct-12,1.28
Achara,Total nitrogen,16-Nov-12,1.44
Achara,Total nitrogen,22-Nov-12,1
Achara,Total nitrogen,07-Dec-12,1
Achara,Total nitrogen,10-Dec-12,1
Achara,Total nitrogen,17-Jan-13,1.88
Achara,Total nitrogen,15-Feb-13,1.18
Achara,Total nitrogen,14-Mar-13,1.57
Achara,Total nitrogen,12-Apr-13,1.16
Achara,Total nitrogen,16-May-13,1.07
Achara,Total nitrogen,14-Jun-13,1.23
Achara,Total nitrogen,18-Jul-13,1.41
Achara,Total nitrogen,16-Aug-13,0.52
Achara,Total nitrogen,21-Sep-13,0.98
Achara,Total nitrogen,18-Oct-13,2.09
Achara,Total nitrogen,15-Nov-13,2.03
Achara,Total nitrogen,13-Dec-13,2.26
Achara,Total nitrogen,16-Jan-14,2
Achara,Total nitrogen,15-Feb-14,1.87
Achara,Total nitrogen,19-Mar-14,1.41
Achara,Total nitrogen,18-Apr-14,1.79
Achara,Total nitrogen,16-May-14,1.09
Achara,Total nitrogen,20-Jun-14,1.02
Achara,Total nitrogen,18-Jul-14,1.72
Achara,Total nitrogen,16-Aug-14,1.56
Achara,Total nitrogen,19-Sep-14,2.84
Achara,Total nitrogen,17-Oct-14,1.98
Achara,Total nitrogen,21-Nov-14,2.33
Achara,Total nitrogen,12-Dec-14,1.99
Achara,Total nitrogen,17-Jan-15,2.16
Achara,Total nitrogen,21-Feb-15,1.43
Achara,Total nitrogen,13-Mar-15,1.13
Achara,Total nitrogen,18-Apr-15,1.62
Achara,Total nitrogen,15-May-15,2.07
Achara,Total nitrogen,20-Jun-15,1.26
Achara,Total nitrogen,16-Jul-15,0.99
Achara,Total nitrogen,22-Aug-15,2.06
Achara,Total nitrogen,18-Sep-15,1.48
Achara,Total nitrogen,16-Oct-15,2.05
Achara,Total nitrogen,20-Nov-15,1.01
Achara,Total nitrogen,09-Dec-15,1.61
Achara,Total nitrogen,15-Jan-16,1.24
Achara,Total nitrogen,12-Feb-16,1.19
Achara,Total nitrogen,12-Mar-16,1.18
Achara,Total nitrogen,16-Apr-16,1.14
Achara,Total nitrogen,13-May-16,1.67
Achara,Total nitrogen,11-Jun-16,1.29
Achara,Total nitrogen,16-Jul-16,0.95
Achara,Total nitrogen,20-Aug-16,0.63
Achara,Total nitrogen,16-Sep-16,1.28
Achara,Total nitrogen,22-Oct-16,0.93
Achara,Total nitrogen,19-Nov-16,1.27
Achara,Total nitrogen,10-Dec-16,1.35
Achara,Total organic carbon,16-Jan-14,2.25
Achara,Total organic carbon,20-Jun-14,2.6
Achara,Total organic carbon,18-Jul-14,2.53
Achara,Total organic carbon,16-Aug-14,3.37
Achara,Total organic carbon,19-Sep-14,2.65
Achara,Total organic carbon,17-Oct-14,2.97
Achara,Total organic carbon,21-Nov-14,2.33
Achara,Total organic carbon,12-Dec-14,2.22
Achara,Total organic carbon,17-Jan-15,2.35
Achara,Total organic carbon,21-Feb-15,2.39
Achara,Total organic carbon,13-Mar-15,2.46
Achara,Total organic carbon,18-Apr-15,2.34
Achara,Total organic carbon,15-May-15,2.39
Achara,Total organic carbon,20-Jun-15,2.34
Achara,Total organic carbon,16-Jul-15,2.4
Achara,Total organic carbon,22-Aug-15,2.47
Achara,Total organic carbon,18-Sep-15,2.53
Achara,Total organic carbon,16-Oct-15,2.52
Achara,Total organic carbon,20-Nov-15,2.15
Achara,Total organic carbon,09-Dec-15,2.25
Achara,Total phosphorus,15-Jan-09,0.13
Achara,Total phosphorus,13-Feb-09,0.05
Achara,Total phosphorus,19-Mar-09,0.05
Achara,Total phosphorus,17-Apr-09,0.13
Achara,Total phosphorus,17-May-09,0.32
Achara,Total phosphorus,12-Jun-09,0.2
Achara,Total phosphorus,11-Jul-09,0.17
Achara,Total phosphorus,13-Aug-09,0.2
Achara,Total phosphorus,10-Sep-09,0.28
Achara,Total phosphorus,11-Oct-09,0.16
Achara,Total phosphorus,19-Nov-09,0.28
Achara,Total phosphorus,10-Dec-09,0.11
Achara,Total phosphorus,16-Jan-10,0.24
Achara,Total phosphorus,11-Feb-10,0.2
Achara,Total phosphorus,20-Feb-10,0.12
Achara,Total phosphorus,21-Feb-10,0.13
Achara,Total phosphorus,13-Mar-10,0.33
Achara,Total phosphorus,19-Mar-10,0.12
Achara,Total phosphorus,07-Apr-10,0.14
Achara,Total phosphorus,08-Apr-10,0.16
Achara,Total phosphorus,10-Apr-10,0.25
Achara,Total phosphorus,16-Apr-10,0.29
Achara,Total phosphorus,15-May-10,0.15
Achara,Total phosphorus,20-May-10,0.36
Achara,Total phosphorus,17-Jun-10,0.17
Achara,Total phosphorus,30-Jun-10,0.13
Achara,Total phosphorus,08-Jul-10,0.2
Achara,Total phosphorus,16-Jul-10,0.45
Achara,Total phosphorus,12-Aug-10,0.32
Achara,Total phosphorus,18-Aug-10,0.55
Achara,Total phosphorus,09-Sep-10,0.58
Achara,Total phosphorus,17-Sep-10,0.82
Achara,Total phosphorus,14-Oct-10,0.69
Achara,Total phosphorus,16-Oct-10,0.77
Achara,Total phosphorus,22-Oct-10,0.17
Achara,Total phosphorus,13-Nov-10,0.3
Achara,Total phosphorus,19-Nov-10,0.57
Achara,Total phosphorus,10-Dec-10,0.22
Achara,Total phosphorus,11-Dec-10,0.31
Achara,Total phosphorus,21-Jan-11,0.075
Achara,Total phosphorus,22-Jan-11,0.12
Achara,Total phosphorus,11-Feb-11,0.056
Achara,Total phosphorus,18-Feb-11,0.157
Achara,Total phosphorus,18-Mar-11,0.102
Achara,Total phosphorus,31-Mar-11,0.066
Achara,Total phosphorus,16-Apr-11,0.279
Achara,Total phosphorus,22-Apr-11,0.11
Achara,Total phosphorus,13-May-11,0.276
Achara,Total phosphorus,27-May-11,0.194
Achara,Total phosphorus,11-Jun-11,0.105
Achara,Total phosphorus,17-Jun-11,0.256
Achara,Total phosphorus,09-Jul-11,0.16
Achara,Total phosphorus,14-Jul-11,0.11
Achara,Total phosphorus,04-Aug-11,0.285
Achara,Total phosphorus,11-Aug-11,0.174
Achara,Total phosphorus,14-Sep-11,0.124
Achara,Total phosphorus,28-Sep-11,0.103
Achara,Total phosphorus,08-Oct-11,0.062
Achara,Total phosphorus,13-Oct-11,0.148
Achara,Total phosphorus,11-Nov-11,0.094
Achara,Total phosphorus,26-Nov-11,0.226
Achara,Total phosphorus,10-Dec-11,0.08
Achara,Total phosphorus,15-Dec-11,0.07
Achara,Total phosphorus,20-Jan-12,0.089
Achara,Total phosphorus,21-Jan-12,0.078
Achara,Total phosphorus,10-Feb-12,0.089
Achara,Total phosphorus,17-Feb-12,0.033
Achara,Total phosphorus,15-Mar-12,0.072
Achara,Total phosphorus,17-Mar-12,0.022
Achara,Total phosphorus,21-Apr-12,0.077
Achara,Total phosphorus,29-Apr-12,0.128
Achara,Total phosphorus,19-May-12,0.119
Achara,Total phosphorus,27-May-12,0.107
Achara,Total phosphorus,16-Jun-12,0.293
Achara,Total phosphorus,28-Jun-12,0.149
Achara,Total phosphorus,08-Jul-12,0.221
Achara,Total phosphorus,21-Jul-12,0.022
Achara,Total phosphorus,16-Aug-12,0.07
Achara,Total phosphorus,26-Aug-12,0.105
Achara,Total phosphorus,21-Sep-12,0.067
Achara,Total phosphorus,27-Sep-12,0.252
Achara,Total phosphorus,18-Oct-12,0.095
Achara,Total phosphorus,21-Oct-12,0.114
Achara,Total phosphorus,16-Nov-12,0.138
Achara,Total phosphorus,22-Nov-12,0.105
Achara,Total phosphorus,07-Dec-12,0.091
Achara,Total phosphorus,10-Dec-12,0.445
Achara,Total phosphorus,17-Jan-13,0.114
Achara,Total phosphorus,15-Feb-13,0.042
Achara,Total phosphorus,14-Mar-13,0.037
Achara,Total phosphorus,12-Apr-13,0.024
Achara,Total phosphorus,16-May-13,0.06
Achara,Total phosphorus,14-Jun-13,0.112
Achara,Total phosphorus,18-Jul-13,0.084
Achara,Total phosphorus,16-Aug-13,0.028
Achara,Total phosphorus,21-Sep-13,0.05
Achara,Total phosphorus,18-Oct-13,0.051
Achara,Total phosphorus,15-Nov-13,0.094
Achara,Total phosphorus,13-Dec-13,0.054
Achara,Total phosphorus,16-Jan-14,0.108
Achara,Total phosphorus,15-Feb-14,0.046
Achara,Total phosphorus,19-Mar-14,0.023
Achara,Total phosphorus,18-Apr-14,0.075
Achara,Total phosphorus,16-May-14,0.027
Achara,Total phosphorus,20-Jun-14,0.031
Achara,Total phosphorus,18-Jul-14,0.055
Achara,Total phosphorus,16-Aug-14,0.036
Achara,Total phosphorus,19-Sep-14,0.039
Achara,Total phosphorus,17-Oct-14,0.082
Achara,Total phosphorus,21-Nov-14,0.037
Achara,Total phosphorus,12-Dec-14,0.029
Achara,Total phosphorus,17-Jan-15,0.046
Achara,Total phosphorus,21-Feb-15,0.045
Achara,Total phosphorus,13-Mar-15,0.03
Achara,Total phosphorus,18-Apr-15,0.051
Achara,Total phosphorus,15-May-15,0.022
Achara,Total phosphorus,16-Jul-15,0.031
Achara,Total phosphorus,22-Aug-15,0.094
Achara,Total phosphorus,18-Sep-15,0.15
Achara,Total phosphorus,16-Oct-15,0.046
Achara,Total phosphorus,20-Nov-15,0.037
Achara,Total phosphorus,09-Dec-15,0.025
Achara,Total phosphorus,15-Jan-16,0.037
Achara,Total phosphorus,12-Feb-16,0.022
Achara,Total phosphorus,12-Mar-16,0.029
Achara,Total phosphorus,16-Apr-16,0.12
Achara,Total phosphorus,13-May-16,0.071
Achara,Total phosphorus,11-Jun-16,0.043
Achara,Total phosphorus,16-Jul-16,0.061
Achara,Total phosphorus,20-Aug-16,0.062
Achara,Total phosphorus,16-Sep-16,0.061
Achara,Total phosphorus,22-Oct-16,0.04
Achara,Total phosphorus,19-Nov-16,0.24
Achara,Total phosphorus,10-Dec-16,0.08
Achara,Water temperature,15-Jan-09,6.5
Achara,Water temperature,13-Feb-09,5.5
Achara,Water temperature,19-Mar-09,13
Achara,Water temperature,17-Apr-09,16
Achara,Water temperature,17-May-09,21
Achara,Water temperature,12-Jun-09,26
Achara,Water temperature,11-Jul-09,22
Achara,Water temperature,13-Aug-09,21
Achara,Water temperature,10-Sep-09,17
Achara,Water temperature,11-Oct-09,17
Achara,Water temperature,19-Nov-09,8
Achara,Water temperature,10-Dec-09,6
Achara,Water temperature,16-Jan-10,4
Achara,Water temperature,20-Feb-10,5
Achara,Water temperature,19-Mar-10,6
Achara,Water temperature,16-Apr-10,11
Achara,Water temperature,20-May-10,20
Achara,Water temperature,17-Jun-10,18
Achara,Water temperature,16-Jul-10,22
Achara,Water temperature,12-Aug-10,23
Achara,Water temperature,17-Sep-10,15
Achara,Water temperature,22-Oct-10,13
Achara,Water temperature,19-Nov-10,3
Achara,Water temperature,11-Dec-10,4
Achara,Water temperature,21-Jan-11,3
Achara,Water temperature,22-Jan-11,4
Achara,Water temperature,11-Feb-11,5
Achara,Water temperature,18-Feb-11,1
Achara,Water temperature,18-Mar-11,7
Achara,Water temperature,31-Mar-11,9
Achara,Water temperature,16-Apr-11,15
Achara,Water temperature,22-Apr-11,15
Achara,Water temperature,13-May-11,17
Achara,Water temperature,27-May-11,22
Achara,Water temperature,11-Jun-11,23
Achara,Water temperature,17-Jun-11,22
Achara,Water temperature,09-Jul-11,23
Achara,Water temperature,14-Jul-11,23
Achara,Water temperature,04-Aug-11,25
Achara,Water temperature,11-Aug-11,25
Achara,Water temperature,14-Sep-11,22
Achara,Water temperature,28-Sep-11,23
Achara,Water temperature,08-Oct-11,18
Achara,Water temperature,13-Oct-11,13
Achara,Water temperature,11-Nov-11,12
Achara,Water temperature,26-Nov-11,11
Achara,Water temperature,10-Dec-11,1
Achara,Water temperature,15-Dec-11,8
Achara,Water temperature,20-Jan-12,4
Achara,Water temperature,21-Jan-12,2
Achara,Water temperature,10-Feb-12,3
Achara,Water temperature,17-Feb-12,4
Achara,Water temperature,15-Mar-12,4
Achara,Water temperature,17-Mar-12,4
Achara,Water temperature,21-Apr-12,14
Achara,Water temperature,29-Apr-12,17.7
Achara,Water temperature,19-May-12,12.7
Achara,Water temperature,27-May-12,17.2
Achara,Water temperature,16-Jun-12,25
Achara,Water temperature,28-Jun-12,20.8
Achara,Water temperature,08-Jul-12,22
Achara,Water temperature,21-Jul-12,22.7
Achara,Water temperature,16-Aug-12,24.2
Achara,Water temperature,26-Aug-12,22.3
Achara,Water temperature,21-Sep-12,17.6
Achara,Water temperature,27-Sep-12,16.6
Achara,Water temperature,18-Oct-12,11
Achara,Water temperature,21-Oct-12,8.8
Achara,Water temperature,16-Nov-12,11
Achara,Water temperature,22-Nov-12,11.4
Achara,Water temperature,07-Dec-12,8
Achara,Water temperature,10-Dec-12,5
Achara,Water temperature,17-Jan-13,6
Achara,Water temperature,15-Feb-13,3
Achara,Water temperature,14-Mar-13,8
Achara,Water temperature,12-Apr-13,11.5
Achara,Water temperature,16-May-13,12
Achara,Water temperature,14-Jun-13,21
Achara,Water temperature,18-Jul-13,26
Achara,Water temperature,16-Aug-13,23
Achara,Water temperature,21-Sep-13,20
Achara,Water temperature,18-Oct-13,10
Achara,Water temperature,15-Nov-13,7
Achara,Water temperature,13-Dec-13,8
Achara,Water temperature,16-Jan-14,2
Achara,Water temperature,15-Feb-14,1
Achara,Water temperature,19-Mar-14,14
Achara,Water temperature,18-Apr-14,11
Achara,Water temperature,16-May-14,10
Achara,Water temperature,20-Jun-14,21
Achara,Water temperature,18-Jul-14,22
Achara,Water temperature,16-Aug-14,20
Achara,Water temperature,19-Sep-14,19.4
Achara,Water temperature,17-Oct-14,16
Achara,Water temperature,21-Nov-14,10
Achara,Water temperature,12-Dec-14,1
Achara,Water temperature,17-Jan-15,6
Achara,Water temperature,21-Feb-15,3
Achara,Water temperature,13-Mar-15,8
Achara,Water temperature,18-Apr-15,12
Achara,Water temperature,15-May-15,17
Achara,Water temperature,20-Jun-15,23
Achara,Water temperature,16-Jul-15,22
Achara,Water temperature,22-Aug-15,23
Achara,Water temperature,18-Sep-15,17
Achara,Water temperature,16-Oct-15,15
Achara,Water temperature,20-Nov-15,11
Achara,Water temperature,15-Jan-16,5
Achara,Water temperature,12-Feb-16,7
Achara,Water temperature,12-Mar-16,10
Achara,Water temperature,16-Apr-16,13
Achara,Water temperature,13-May-16,18
Achara,Water temperature,11-Jun-16,26
Achara,Water temperature,16-Jul-16,26
Achara,Water temperature,20-Aug-16,23
Achara,Water temperature,16-Sep-16,21
Achara,Water temperature,22-Oct-16,15
Achara,Water temperature,19-Nov-16,12
Achara,Water temperature,10-Dec-16,7
Achara,Zinc,15-Jan-09,26
Achara,Zinc,13-Feb-09,18
Achara,Zinc,19-Mar-09,5
Achara,Zinc,17-Apr-09,5
Achara,Zinc,17-May-09,11
Achara,Zinc,12-Jun-09,12
Achara,Zinc,11-Jul-09,20
Achara,Zinc,13-Aug-09,38
Achara,Zinc,10-Sep-09,5
Achara,Zinc,11-Oct-09,5
Achara,Zinc,19-Nov-09,10
Achara,Zinc,10-Dec-09,5
Achara,Zinc,20-Feb-10,9
Achara,Zinc,19-Mar-10,9
Achara,Zinc,16-Apr-10,14
Achara,Zinc,20-May-10,41
Achara,Zinc,17-Jun-10,25
Achara,Zinc,16-Jul-10,12
Achara,Zinc,12-Aug-10,12
Achara,Zinc,17-Sep-10,24
Achara,Zinc,22-Oct-10,14
Achara,Zinc,19-Nov-10,12
Achara,Zinc,11-Dec-10,10
Achara,Zinc,21-Jan-11,6
Achara,Zinc,22-Jan-11,10
Achara,Zinc,11-Feb-11,4
Achara,Zinc,18-Feb-11,8
Achara,Zinc,18-Mar-11,9
Achara,Zinc,31-Mar-11,5
Achara,Zinc,16-Apr-11,12
Achara,Zinc,22-Apr-11,8
Achara,Zinc,13-May-11,14
Achara,Zinc,27-May-11,3
Achara,Zinc,11-Jun-11,10
Achara,Zinc,17-Jun-11,6
Achara,Zinc,09-Jul-11,12
Achara,Zinc,14-Jul-11,6
Achara,Zinc,04-Aug-11,18
Achara,Zinc,11-Aug-11,5
Achara,Zinc,14-Sep-11,14
Achara,Zinc,28-Sep-11,10
Achara,Zinc,08-Oct-11,5
Achara,Zinc,13-Oct-11,15
Achara,Zinc,11-Nov-11,3
Achara,Zinc,26-Nov-11,10
Achara,Zinc,10-Dec-11,7
Achara,Zinc,15-Dec-11,5
Achara,Zinc,20-Jan-12,5
Achara,Zinc,17-Feb-12,5
Achara,Zinc,17-Mar-12,5
Achara,Zinc,21-Apr-12,5
Achara,Zinc,19-May-12,5
Achara,Zinc,16-Jun-12,12
Achara,Zinc,21-Jul-12,5
Achara,Zinc,16-Aug-12,5
Achara,Zinc,21-Sep-12,5
Achara,Zinc,21-Oct-12,5
Achara,Zinc,16-Nov-12,5
Achara,Zinc,10-Dec-12,25
Achara,Zinc,17-Jan-13,15
Achara,Zinc,15-Feb-13,5
Achara,Zinc,14-Mar-13,5
Achara,Zinc,12-Apr-13,5
Achara,Zinc,16-May-13,5
Achara,Zinc,14-Jun-13,5
Achara,Zinc,18-Jul-13,5
Achara,Zinc,16-Aug-13,5
Achara,Zinc,21-Sep-13,5
Achara,Zinc,18-Oct-13,5
Achara,Zinc,15-Nov-13,5
Achara,Zinc,13-Dec-13,5
Achara,Zinc,21-Feb-15,5
Achara,Zinc,20-Jun-15,5
Achara,Zinc,22-Aug-15,5
Achara,Zinc,16-Oct-15,15
